7549	45.80573	12.818345
7548	45.194466	12.282058
7547	45.48151	12.220243
7546	45.487362	12.576719
37551	45.601635	12.870951
37424	45.032642	11.781927
37832	45.086441	11.785663
62869	45.072891	12.24622
37727	45.078526	11.465167
36542	45.043983	12.05582
7668	45.070858	11.806624
7666	45.098194	12.056964
7665	45.04157	11.708701
7664	45.088356	12.250405
7663	45.052906	12.068347
7538	45.971825	12.558046
7537	45.96926	12.630601
7536	45.864767	12.925189
7535	46.063183	12.597622
7534	45.894253	12.556468
62433	45.83046	13.5003
63246	45.802231	13.541919
62515	45.806152	13.538497
62432	45.886051	13.496223
63350	45.934441	13.606828
7540	45.93778	13.616504
31831	45.681618	13.416902
62824	45.956764	13.466331
36491	45.63797	13.814602
63184	45.65567	13.80411
62830	45.642128	13.757234
63185	45.638371	13.765424
37311	45.69949	13.830073
7544	45.627221	13.794797
7543	45.640017	13.777589
7542	45.612816	13.825881
7541	45.751286	13.669118
9134	45.356712	9.676046
10159	45.164745	8.79113
37292	45.638027	10.507398
13648	45.597893	10.069061
13645	45.30568	10.323512
13644	45.27628	10.095392
9004	45.46053	10.481232
9003	45.953693	10.295546
9002	45.665276	10.195131
9000	45.529182	10.189722
37627	45.315731	10.112927
63189	45.638752	10.607741
37173	45.486858	10.215729
36191	45.36845	10.032635
37271	45.585785	10.517915
38032	45.503395	10.343063
62696	45.277012	10.216144
38149	45.592728	9.894635
37629	45.552246	10.090039
38362	45.400818	9.916807
37601	45.418167	10.383761
37105	45.649796	10.250726
36323	45.460445	10.490335
36455	45.735332	10.459144
37839	45.580425	10.003627
37369	45.445621	10.586746
37441	45.455997	10.522895
38116	45.540169	9.939496
37710	45.532894	9.919886
36291	45.536346	10.053924
37555	45.489704	10.276661
37566	45.477962	10.136822
62675	45.531204	10.182999
37628	45.561905	10.228648
37990	45.625851	9.953091
62444	45.026131	9.716858
9133	45.368214	9.720567
63323	45.030281	9.676387
37975	45.090134	9.941966
9132	45.367596	9.678575
9131	45.007856	10.37577
62600	44.93261	9.890527
62567	44.933601	9.891703
38115	44.966576	9.850072
36299	45.131653	10.362706
37304	45.400326	9.560019
63833	45.146957	9.991825
62442	45.142353	10.058994
37636	45.353043	9.68742
36534	46.240364	10.2403449999999
9141	46.268906	9.86629
9140	46.1517	9.4902
9139	46.16188	9.795228
9138	46.15752	9.863749
9137	46.1603	10.072569
8999	45.988014	10.332326
8998	46.17072	10.344175
8997	45.461147	10.318844
9136	46.287052	9.391231
9135	46.50623	10.200051
9121	45.025398	9.731671
9120	45.026295	9.730871
9119	44.93218	9.905404
9118	45.045166	9.672831
9117	44.924488	9.91786
37487	46.1614	9.741808
13643	45.061035	9.653381
9116	45.056755	9.583229
9115	45.024082	9.689088
9114	45.041992	9.705571
9113	44.91509	9.909375
9112	44.91863	9.607336
9111	45.036922	9.7231
9110	45.037067	9.683976
9109	45.055046	9.65567
9108	45.03581	9.69455
114622	44.992625	9.800715
13647	45.02388	9.689583
9107	45.043966	9.605599
9106	45.055077	9.63788
9105	45.034595	9.727542
9104	44.858974	9.883091
8996	46.122715	10.323135
8995	45.604385	9.962565
8994	45.616502	10.483391
8993	45.361336	10.220591
8992	45.419003	10.081036
8991	45.50092	10.078172
8990	45.520596	10.273807
8989	45.961094	10.313004
8988	45.53164	10.247381
8987	45.510052	10.396557
8986	45.857227	10.157615
8985	45.627262	10.19992
8984	45.548893	10.200355
8983	45.548183	10.159924
8982	45.56268	10.188182
8981	45.526577	10.204453
8980	45.417896	10.384921
8979	45.539394	10.383386
8978	45.520897	10.217987
8977	45.628956	10.501697
8976	45.551846	10.062471
8975	45.576588	10.437152
8974	45.383278	10.236373
8973	45.561172	10.204315
8972	45.650326	10.25719
8971	45.513786	10.185233
8970	45.52308	10.199302
8969	45.549625	10.212847
8968	45.551163	10.228422
8967	45.549805	10.1856785
8966	45.54742	10.201792
8965	45.61133	10.514429
8964	45.465008	10.605212
8963	45.520443	9.984905
8962	45.64186	10.612489
8961	45.65402	10.049668
8960	45.468361	10.537007
8959	45.553654	10.227582
8958	45.53287	10.105837
7424	45.631607	8.898144
36347	45.838051	8.815105
37750	45.823563	8.814259
36348	45.699322	8.912519
7423	45.78092	8.824801
37696	45.617725	9.031002
37504	45.630638	8.910999
37250	45.998184	8.734782
36419	45.705254	8.878916
7422	45.615063	8.904435
7421	45.637215	8.850187
36537	45.908176	8.623159
36448	45.636883	8.900623
62498	45.653484	8.785668
7420	45.644775	8.79293
7419	45.777847	8.679158
7418	45.85967	8.67082
7417	45.608967	8.83359
37251	45.893314	8.669678
7416	45.833893	8.8199
37185	45.688164	8.886469
37380	45.636185	8.846437
62568	45.620792	8.846653
37878	45.601482	8.861476
37683	45.839767	8.628538
37429	45.843895	8.670306
7415	45.824806	8.6251
7414	45.906162	8.723413
7413	45.967228	8.855745
